
 	activityId	subjectId	timeBodyAccMagnitudeMean	timeBodyAccMagnitudeStdDev	timeGravityAccMagnitudeMean	timeGravityAccMagnitudeStdDev	timeBodyAccJerkMagnitudeMean	timeBodyAccJerkMagnitudeStdDev	timeBodyGyroMagnitudeMean	timeBodyGyroMagnitudeStdDev	timeBodyGyroJerkMagnitudeMean	timeBodyGyroJerkMagnitudeStdDev	freqBodyAccMagnitudeMean	freqBodyAccMagnitudeStdDev	freqBodyAccJerkMagnitudeMean	freqBodyAccJerkMagnitudeStdDev	freqBodyGyroMagnitudeMean	freqBodyGyroMagnitudeStdDev	freqBodyGyroJerkMagnitudeMean	freqBodyGyroJerkMagnitudeStdDev	activityType
542	1	19	3.790259e-02	-0.1017404400	3.790259e-02	-0.1017404400	0.0747088070	0.0247461490	0.0716941710	-0.046887100	-0.283193090	-0.373150630	-0.0088865164	-0.29838567	0.0285770770	0.0123867240	-0.2054201600	-0.1057660500	-0.4045360200	-0.376322580	WALKING
543	1	19	2.967379e-02	-0.1339788600	2.967379e-02	-0.1339788600	0.0416809960	0.0641908360	0.0581432820	-0.088811433	-0.271623940	-0.357299210	-0.0990611500	-0.28882785	0.0243763440	0.1051938600	-0.2380450000	-0.1462714100	-0.3685037900	-0.385773830	WALKING
544	1	26	-2.075962e-01	-0.4313572100	-2.075962e-01	-0.4313572100	-0.2835550900	-0.3016204900	-0.3450273300	-0.525965560	-0.456633810	-0.589134280	-0.4023110100	-0.53634157	-0.3360032400	-0.2641565500	-0.5550025800	-0.5872195300	-0.5750765600	-0.635519010	WALKING
545	1	26	-1.978179e-01	-0.4583784700	-1.978179e-01	-0.4583784700	-0.2564343000	-0.3428367700	-0.3284166000	-0.499156990	-0.448284050	-0.585955790	-0.4349588900	-0.55574899	-0.3694324100	-0.3131457900	-0.5283530400	-0.5649791200	-0.5859861800	-0.615063290	WALKING
546	1	26	-1.797198e-01	-0.4586102800	-1.797198e-01	-0.4586102800	-0.2398498000	-0.3269091000	-0.3354132300	-0.530023100	-0.490525550	-0.652825730	-0.4601047200	-0.54132477	-0.3757543900	-0.2717864200	-0.5711076800	-0.5822169700	-0.6803299100	-0.642769640	WALKING
547	1	26	-2.017777e-01	-0.4615373700	-2.017777e-01	-0.4615373700	-0.2963968400	-0.3682554900	-0.3475208300	-0.536121610	-0.516885880	-0.678663590	-0.4615115900	-0.54470778	-0.3505208900	-0.3903377300	-0.5767314600	-0.5875665400	-0.6577005000	-0.732458170	WALKING
548	1	26	-2.393866e-01	-0.4880332500	-2.393866e-01	-0.4880332500	-0.3246010600	-0.4036554900	-0.3388650200	-0.513286600	-0.485185840	-0.631739670	-0.4244529900	-0.60692207	-0.3832118200	-0.4345235400	-0.5277976800	-0.5874174500	-0.5988724400	-0.707767820	WALKING
549	1	26	-2.282557e-01	-0.4424890900	-2.282557e-01	-0.4424890900	-0.2466747500	-0.2810360700	-0.3264911500	-0.500554530	-0.427604720	-0.556973340	-0.3936987300	-0.55829921	-0.3159654800	-0.2424050700	-0.4820276100	-0.6034775100	-0.5512425300	-0.595271720	WALKING
550	1	7	-1.329421e-01	-0.1928198500	-1.329421e-01	-0.1928198500	-0.1921319900	-0.0639180150	-0.3140335400	-0.351940310	-0.341161510	-0.200858850	-0.1112545800	-0.36791891	-0.0260428180	-0.1200710900	-0.3386921100	-0.4764938200	-0.2565278500	-0.187350560	WALKING
551	1	7	-1.925572e-01	-0.2962862100	-1.925572e-01	-0.2962862100	-0.3781709700	-0.1604656700	-0.1464940300	-0.236131360	-0.428688240	-0.206352110	-0.2811465800	-0.41393330	-0.1523503800	-0.1751441900	-0.2284986500	-0.3764196000	-0.2594334800	-0.195495560	WALKING
552	1	7	-1.174739e-01	-0.2311803800	-1.174739e-01	-0.2311803800	-0.2151538400	-0.0428548060	-0.1961249300	-0.116065680	-0.270220260	0.007676104	-0.1476195300	-0.40208876	-0.0270463400	-0.0680157090	-0.0451482570	-0.3326593300	-0.0222077970	-0.024816240	WALKING
553	1	15	-2.666582e-01	-0.4418789200	-2.666582e-01	-0.4418789200	-0.4191542700	-0.4401962900	-0.3726033900	-0.506435040	-0.616417350	-0.694519160	-0.3999630400	-0.55333618	-0.4222101100	-0.4668105000	-0.5849105400	-0.5388363500	-0.7125315600	-0.692935500	WALKING
554	1	15	-3.215648e-01	-0.4944803500	-3.215648e-01	-0.4944803500	-0.4684383800	-0.4605200600	-0.3880815400	-0.568863950	-0.636812540	-0.743749400	-0.4619231700	-0.59189812	-0.4522415300	-0.4744055800	-0.6416909700	-0.5946488600	-0.7596956300	-0.741350520	WALKING
555	1	15	-3.352611e-01	-0.5081050700	-3.352611e-01	-0.5081050700	-0.4569556800	-0.4491329700	-0.3817038700	-0.600119470	-0.653256900	-0.764883930	-0.4569064200	-0.61557689	-0.4451217400	-0.4557616500	-0.6441264200	-0.6385145700	-0.7852827400	-0.755900820	WALKING
556	1	10	-3.708533e-02	-0.1047644100	-3.708533e-02	-0.1047644100	-0.1024046900	0.1862447100	-0.1680708600	-0.430668790	-0.443926630	-0.530508460	-0.0361637670	-0.28491717	0.2161387000	0.1430388200	-0.4531336400	-0.5133253300	-0.5060214100	-0.598593240	WALKING
557	1	10	-6.942621e-02	-0.0970140290	-6.942621e-02	-0.0970140290	-0.1209634400	0.0413058270	-0.1881547600	-0.457763650	-0.454373970	-0.566160770	-0.0757929190	-0.24947513	0.0297537000	0.0488586140	-0.4589028100	-0.5519274700	-0.5412319600	-0.633440610	WALKING
558	1	10	-1.498560e-01	-0.1394864100	-1.498560e-01	-0.1394864100	-0.2047371700	-0.0533608560	-0.2072399700	-0.492289290	-0.501322430	-0.561015600	-0.0509462340	-0.32755036	-0.0768982180	-0.0262094800	-0.4941711900	-0.5798983600	-0.5440460200	-0.615543550	WALKING
559	1	10	-1.454321e-01	-0.0684963170	-1.454321e-01	-0.0684963170	-0.2022532400	0.1100125300	-0.2058712800	-0.484453000	-0.538717410	-0.558794920	0.0266452840	-0.27167523	0.0819562170	0.1420574700	-0.5044239300	-0.5595661300	-0.5597502700	-0.588642100	WALKING
560	1	10	-1.092460e-01	-0.0875292200	-1.092460e-01	-0.0875292200	-0.1578447500	0.0575127990	-0.1631302700	-0.441434820	-0.481420440	-0.556971490	0.0048612732	-0.28599713	0.0996633870	-0.0066222774	-0.4721555200	-0.5161342400	-0.5533919600	-0.593237360	WALKING
561	1	6	-2.144281e-01	-0.2558745800	-2.144281e-01	-0.2558745800	-0.2786202100	-0.1025407100	-0.3498397700	-0.510995520	-0.500626530	-0.631775760	-0.2060316500	-0.40099326	-0.1338049600	-0.0701729830	-0.4865213000	-0.6173667900	-0.6108468600	-0.686323060	WALKING
562	1	10	-2.057821e-01	-0.3438233100	-2.057821e-01	-0.3438233100	-0.2926624500	-0.1227519800	-0.1042284500	-0.359554870	-0.574320090	-0.641412370	-0.2372414800	-0.51451723	-0.1323901300	-0.1162418800	-0.4388363200	-0.4155118600	-0.6580536600	-0.644066860	WALKING
563	1	6	-1.605262e-01	-0.1964496600	-1.605262e-01	-0.1964496600	-0.1868587600	0.1399527700	-0.3308407000	-0.474726260	-0.404938730	-0.414636440	-0.1134360100	-0.37222080	0.1863537600	0.0691221670	-0.4599528400	-0.5788346100	-0.4375133400	-0.424005170	WALKING
564	1	1	-6.742935e-02	-0.2484223600	-6.742935e-02	-0.2484223600	-0.1193278100	-0.0512156320	-0.1763523900	-0.215382940	-0.308200620	-0.358041120	-0.1801568900	-0.40652713	-0.0521962410	-0.0567383140	-0.2362925300	-0.3364482900	-0.3571016900	-0.404983680	WALKING
565	1	1	-1.206465e-01	-0.2860876600	-1.206465e-01	-0.2860876600	-0.1344697100	-0.1212195400	-0.1981873900	-0.306289200	-0.339901570	-0.432553740	-0.1910830600	-0.45611943	-0.1076835500	-0.1432330800	-0.3198038700	-0.4173871100	-0.4123184700	-0.498889110	WALKING
566	1	10	-5.564978e-02	-0.1726168700	-5.564978e-02	-0.1726168700	-0.1029186800	0.0456758330	-0.0804314940	-0.428270230	-0.424479450	-0.488794470	-0.1003016900	-0.34492799	0.0050276713	0.0887839610	-0.4212817100	-0.5339769200	-0.4905192700	-0.522697480	WALKING
567	1	10	-4.065949e-03	0.0040911004	-4.065949e-03	0.0040911004	-0.0387080300	0.1249286800	-0.0651307120	-0.461669330	-0.418087790	-0.433877290	0.1015317000	-0.21155538	0.0308574180	0.2276145900	-0.4226376200	-0.5892621500	-0.4416163500	-0.463638610	WALKING
568	1	10	-1.179396e-02	0.0146315900	-1.179396e-02	0.0146315900	0.0289374490	0.3103560700	-0.1234752600	-0.495719790	-0.449926970	-0.493780350	0.1406213000	-0.22197330	0.2811224100	0.3366713100	-0.4880093100	-0.5904563400	-0.5016614200	-0.518644950	WALKING
569	1	1	-2.064923e-01	-0.3045557300	-2.064923e-01	-0.3045557300	-0.2450705200	-0.2020180200	-0.2214627400	-0.111906420	-0.386243130	-0.340818000	-0.2493784800	-0.44519626	-0.2047279600	-0.2035268500	-0.1175191400	-0.2632155000	-0.3328098000	-0.397312360	WALKING
570	1	18	-3.616579e-01	-0.5265091200	-3.616579e-01	-0.5265091200	-0.4438937700	-0.5122768000	-0.5231851300	-0.623574650	-0.662082590	-0.791798710	-0.4845471900	-0.62497362	-0.4952129600	-0.5376400400	-0.6652558100	-0.6595255300	-0.7809342500	-0.821966990	WALKING
571	1	18	-4.024573e-01	-0.5168416100	-4.024573e-01	-0.5168416100	-0.5657690400	-0.5465096300	-0.5508445300	-0.589014990	-0.731394690	-0.766383480	-0.4952100100	-0.60399944	-0.5685340300	-0.5204559500	-0.6268050100	-0.6333966900	-0.7688898000	-0.777377400	WALKING
572	1	18	-3.390484e-01	-0.4963176200	-3.390484e-01	-0.4963176200	-0.4673999900	-0.4397288100	-0.5135003600	-0.593604920	-0.660484040	-0.753164960	-0.4632276900	-0.59377592	-0.4152201800	-0.4756840800	-0.6314739500	-0.6370583800	-0.7404615700	-0.788131380	WALKING
573	1	14	-1.044816e-01	-0.2953993500	-1.044816e-01	-0.2953993500	-0.3667931800	-0.3852033800	-0.0231860330	-0.247380620	-0.533784280	-0.608976420	-0.3143589500	-0.39411645	-0.3649243000	-0.4143465300	-0.3309998300	-0.3192973100	-0.6011887000	-0.642897270	WALKING
574	1	8	-6.079749e-02	-0.1956255900	-6.079749e-02	-0.1956255900	-0.1512074100	-0.1745609300	-0.0427589930	-0.279450100	-0.394490310	-0.502602010	-0.1114681600	-0.37227921	-0.1851215700	-0.1669114700	-0.3238071900	-0.3725121400	-0.4835342600	-0.564081520	WALKING
575	1	1	-2.358808e-01	-0.2635004700	-2.358808e-01	-0.2635004700	-0.2331146200	-0.0504524720	-0.2775857000	-0.258744430	-0.361838630	-0.374090190	-0.1404643900	-0.45785071	-0.0065970359	-0.1162623200	-0.2920416000	-0.3633692700	-0.3956091700	-0.390275110	WALKING
576	1	18	-3.436179e-01	-0.4483261200	-3.436179e-01	-0.4483261200	-0.4034357300	-0.3981929200	-0.4325349200	-0.621360260	-0.661289120	-0.689357230	-0.4037280600	-0.56046982	-0.4398061400	-0.3518907800	-0.6140920100	-0.6936699900	-0.7076350600	-0.687692040	WALKING
577	1	18	-2.936671e-01	-0.4273317500	-2.936671e-01	-0.4273317500	-0.3861426600	-0.3853495600	-0.4770297400	-0.565480000	-0.601530250	-0.652859610	-0.3524436900	-0.56310652	-0.3622409700	-0.4198951000	-0.5359271200	-0.6670119800	-0.6394827400	-0.695559890	WALKING
578	1	6	-2.265523e-01	-0.3113986200	-2.265523e-01	-0.3113986200	-0.2933344100	-0.1754550100	-0.3911393500	-0.543920090	-0.485554630	-0.555109420	-0.2887340700	-0.43118168	-0.1666113100	-0.1832569200	-0.5393212300	-0.6276573000	-0.5598930100	-0.578909980	WALKING
579	1	28	-4.548123e-02	-0.2515890000	-4.548123e-02	-0.2515890000	-0.1527454000	-0.2811742900	-0.0472538350	-0.332742580	-0.451728930	-0.463062610	-0.1886797300	-0.40572095	-0.2126913900	-0.3797251200	-0.4415205700	-0.3751538200	-0.5037698700	-0.449850550	WALKING
580	1	28	-5.886110e-02	-0.2621243900	-5.886110e-02	-0.2621243900	-0.2212304000	-0.3397970100	-0.1861354800	-0.387204340	-0.471492170	-0.512394340	-0.1546434300	-0.44521684	-0.2854420600	-0.4196588300	-0.4527408900	-0.4474524100	-0.5163999800	-0.541283960	WALKING
581	1	19	-6.193702e-02	-0.2925679500	-6.193702e-02	-0.2925679500	-0.1283548700	-0.1802094500	0.0356475820	-0.058550714	-0.433797840	-0.462994940	-0.2084312700	-0.45470636	-0.1643022200	-0.2058840600	-0.1353924000	-0.1671883700	-0.4509682600	-0.518038690	WALKING
582	1	12	-6.400435e-02	-0.2149844800	-6.400435e-02	-0.2149844800	-0.1291378000	-0.0299891410	-0.2650305000	-0.315941520	-0.485964650	-0.525356680	-0.1640037500	-0.36712853	0.0271325700	-0.1131876900	-0.3995122100	-0.3760370000	-0.5560848000	-0.519901530	WALKING
583	1	16	-2.251196e-01	-0.4605246200	-2.251196e-01	-0.4605246200	-0.4100397700	-0.4081878600	-0.4288447100	-0.672196280	-0.644039180	-0.734749580	-0.3969018800	-0.58353614	-0.3821163600	-0.4469912700	-0.6598255700	-0.7399186900	-0.7451178200	-0.739782300	WALKING
584	1	16	-2.391839e-01	-0.4732501700	-2.391839e-01	-0.4732501700	-0.4251994000	-0.4371803800	-0.4566315800	-0.671642480	-0.665061610	-0.754247930	-0.4388275800	-0.57505999	-0.4433299200	-0.4321934300	-0.6680919800	-0.7320768500	-0.7554820000	-0.769417340	WALKING
585	1	16	-2.054560e-01	-0.4594805300	-2.054560e-01	-0.4594805300	-0.3549601300	-0.4175935000	-0.4523973400	-0.678467150	-0.639992350	-0.722969780	-0.3738648800	-0.59833619	-0.3549677900	-0.5115459100	-0.6780183100	-0.7350044200	-0.7125356100	-0.756285140	WALKING
586	1	16	-2.173672e-01	-0.4936396900	-2.173672e-01	-0.4936396900	-0.3576358700	-0.3929652800	-0.4533839900	-0.689016450	-0.666756010	-0.744746890	-0.4346608300	-0.60821227	-0.3609465600	-0.4399750400	-0.6953492600	-0.7383206400	-0.7333794100	-0.779088220	WALKING
587	1	16	-2.354319e-01	-0.5148465100	-2.354319e-01	-0.5148465100	-0.3851151100	-0.3547486800	-0.4853756900	-0.694662790	-0.680574260	-0.716011540	-0.4504769400	-0.63004891	-0.3336142200	-0.3868962000	-0.7022136300	-0.7421302000	-0.7080298700	-0.746062280	WALKING
588	1	18	-3.523889e-01	-0.5700530600	-3.523889e-01	-0.5700530600	-0.4236715900	-0.4979872300	-0.5787170400	-0.664471670	-0.705019370	-0.799402180	-0.5669846400	-0.63771326	-0.4999768800	-0.4979509400	-0.6765269600	-0.7139694300	-0.7762510900	-0.850606560	WALKING
589	1	18	-3.198021e-01	-0.4378302200	-3.198021e-01	-0.4378302200	-0.4171307400	-0.4082026500	-0.4113800800	-0.546720650	-0.699750260	-0.715523520	-0.4177050700	-0.53641547	-0.4456333200	-0.3657738500	-0.5855590300	-0.5976003300	-0.6999226300	-0.758220910	WALKING
590	1	18	-2.824246e-01	-0.4408971700	-2.824246e-01	-0.4408971700	-0.3710967600	-0.4271312900	-0.4886270600	-0.557875010	-0.642911590	-0.684856450	-0.4060390000	-0.54798018	-0.4695093200	-0.3793746200	-0.5605779000	-0.6332605000	-0.6540917000	-0.753687460	WALKING
591	1	18	-2.674714e-01	-0.4339233100	-2.674714e-01	-0.4339233100	-0.3552152700	-0.4531150000	-0.5239656300	-0.593188230	-0.610363100	-0.683268850	-0.4178939600	-0.53067585	-0.4656254800	-0.4398426500	-0.5851113300	-0.6711269600	-0.6700338300	-0.721569260	WALKING
592	1	15	-1.194305e-01	-0.2071087900	-1.194305e-01	-0.2071087900	-0.2111518400	-0.2286989800	-0.1591574400	-0.373869180	-0.479700970	-0.561273000	-0.1642193100	-0.35544137	-0.1734255300	-0.3103880300	-0.4236821300	-0.4469133000	-0.5591084900	-0.594667250	WALKING
593	1	15	-1.929352e-01	-0.2439842000	-1.929352e-01	-0.2439842000	-0.3034990700	-0.2717514300	-0.1776805400	-0.362054330	-0.516832640	-0.565313460	-0.2429846400	-0.36177620	-0.2356159900	-0.3246145700	-0.4281050600	-0.4261157000	-0.5615338200	-0.600628970	WALKING
594	1	18	-2.487766e-01	-0.4340049400	-2.487766e-01	-0.4340049400	-0.3294679600	-0.4407791300	-0.5046949800	-0.578676460	-0.609008500	-0.670874840	-0.4005943700	-0.54118942	-0.4183132000	-0.4741564300	-0.5702905200	-0.6592964200	-0.6409627200	-0.739112620	WALKING
595	1	18	-2.151491e-01	-0.4207751100	-2.151491e-01	-0.4207751100	-0.3003494000	-0.3896347500	-0.4883666100	-0.597265080	-0.619877650	-0.689066370	-0.3873590400	-0.53011601	-0.3783764400	-0.4080966200	-0.6025154400	-0.6637396200	-0.6653086500	-0.744881320	WALKING
596	1	18	-2.083369e-01	-0.3884891700	-2.083369e-01	-0.3884891700	-0.3012844800	-0.3778861300	-0.4903026800	-0.603378400	-0.604384470	-0.664626220	-0.3453789400	-0.50891545	-0.4272307800	-0.3228309500	-0.5978862000	-0.6773016700	-0.6594083400	-0.695270330	WALKING
597	1	18	-2.268326e-01	-0.3410524700	-2.268326e-01	-0.3410524700	-0.3004146600	-0.3629203900	-0.4908939100	-0.572362990	-0.584466040	-0.674934010	-0.3230625800	-0.45340135	-0.3889735200	-0.3346623500	-0.5521870800	-0.6642205600	-0.6606532500	-0.717274300	WALKING
598	1	18	-2.362021e-01	-0.3941905400	-2.362021e-01	-0.3941905400	-0.3080819800	-0.3564836700	-0.4943114700	-0.575869250	-0.606105290	-0.712787480	-0.3796171800	-0.49629729	-0.3534644200	-0.3644255000	-0.5600831100	-0.6633675100	-0.7006108500	-0.749526650	WALKING
599	1	18	-2.191829e-01	-0.4445090700	-2.191829e-01	-0.4445090700	-0.3060523200	-0.3851623900	-0.4962919600	-0.578631620	-0.612270260	-0.707474990	-0.4070318400	-0.55266450	-0.3526220900	-0.4330723200	-0.5732103300	-0.6569259700	-0.6874387200	-0.756293240	WALKING
600	1	18	-2.151962e-01	-0.4393142800	-2.151962e-01	-0.4393142800	-0.3066620800	-0.4192772300	-0.4852222800	-0.583821320	-0.608873860	-0.714447890	-0.4073410500	-0.54487627	-0.3732496100	-0.4853689400	-0.5827532300	-0.6576230700	-0.6906302200	-0.770750020	WALKING
601	1	18	-2.413149e-01	-0.4125792200	-2.413149e-01	-0.4125792200	-0.3126618900	-0.4070800000	-0.5097635000	-0.584438030	-0.620558710	-0.669255230	-0.3077069400	-0.57246249	-0.4079258500	-0.4094881200	-0.5578625200	-0.6791912500	-0.6539290300	-0.711768720	WALKING
602	1	8	7.239996e-02	-0.1264484800	7.239996e-02	-0.1264484800	-0.1048279200	-0.2107395700	0.0310860090	-0.122074310	-0.458989990	-0.619255190	-0.0509913430	-0.30782528	-0.0924914490	-0.3992222200	-0.2901887300	-0.1636582600	-0.6163200500	-0.650097750	WALKING
603	1	8	2.117163e-01	-0.1208560200	2.117163e-01	-0.1208560200	0.0380404840	-0.1587530100	0.0160901960	-0.168361700	-0.335609750	-0.555545450	-0.0570611550	-0.29537272	-0.1088953700	-0.2329800500	-0.2589592500	-0.2490745400	-0.5152898800	-0.643905410	WALKING
604	1	13	-3.378603e-02	-0.1083065000	-3.378603e-02	-0.1083065000	0.0179205600	0.0149021450	-0.1730987900	-0.274961640	-0.285484200	-0.436783770	-0.0629715940	-0.27320605	-0.1210165700	0.1592810200	-0.3167426400	-0.3706629900	-0.4956767600	-0.405059190	WALKING
605	1	14	-8.930707e-02	-0.2996088900	-8.930707e-02	-0.2996088900	-0.3501118400	-0.4304335400	0.0554792570	-0.228171570	-0.500694670	-0.609231490	-0.3418431900	-0.38545049	-0.4287816000	-0.4312399600	-0.3094536500	-0.3049613300	-0.5994110200	-0.650671890	WALKING
606	1	5	-2.548887e-01	-0.4021282000	-2.548887e-01	-0.4021282000	-0.4143897400	-0.3684169000	-0.2309132800	-0.292302330	-0.545127660	-0.590464490	-0.4035283800	-0.49378241	-0.4382785000	-0.2923058400	-0.4297306300	-0.3246823200	-0.6663792300	-0.534485910	WALKING
607	1	5	-2.682707e-01	-0.3909799100	-2.682707e-01	-0.3909799100	-0.3904587700	-0.2691732400	-0.3886199400	-0.563711150	-0.551311220	-0.581913630	-0.3751106400	-0.49430205	-0.2989093000	-0.2368562600	-0.5582346900	-0.6446597900	-0.6467423500	-0.536728580	WALKING
608	1	5	-2.627606e-01	-0.3686810300	-2.627606e-01	-0.3686810300	-0.3589453800	-0.2397846400	-0.3980206200	-0.544647220	-0.509832200	-0.537753690	-0.3510103000	-0.47654402	-0.2814982100	-0.1945122100	-0.5648437900	-0.6090730300	-0.6234398200	-0.474661130	WALKING
609	1	5	-2.613593e-01	-0.4057735500	-2.613593e-01	-0.4057735500	-0.3674556700	-0.2854843000	-0.3763614600	-0.486301160	-0.486085230	-0.499380490	-0.3720052200	-0.51766263	-0.3641341100	-0.2000499900	-0.5108826900	-0.5575962200	-0.6134542900	-0.412477380	WALKING
610	1	5	-2.530114e-01	-0.3312532500	-2.530114e-01	-0.3312532500	-0.3472540800	-0.2574381500	-0.3385438600	-0.417986510	-0.444107390	-0.447058900	-0.2779781100	-0.46697166	-0.3108835800	-0.1989716300	-0.4686364900	-0.4828907300	-0.5707414200	-0.352988950	WALKING
611	1	5	-3.430516e-01	-0.3924286300	-3.430516e-01	-0.3924286300	-0.4234768300	-0.3295434800	-0.4013896600	-0.469285740	-0.490523330	-0.527846380	-0.2754228800	-0.56449842	-0.3265515800	-0.3376950600	-0.5130344800	-0.5301083000	-0.5965995900	-0.481253590	WALKING
612	1	5	-3.857807e-01	-0.5566923100	-3.857807e-01	-0.5566923100	-0.5093562800	-0.4750839600	-0.5101568500	-0.624642920	-0.564551230	-0.639946210	-0.4888527800	-0.66872545	-0.4939176500	-0.4538928900	-0.5891885400	-0.7216526100	-0.6822662300	-0.614603610	WALKING
613	1	5	-3.533421e-01	-0.5113296700	-3.533421e-01	-0.5113296700	-0.5018989000	-0.4345151400	-0.5140839100	-0.600986900	-0.559394070	-0.599835720	-0.4486432700	-0.62617623	-0.4565301800	-0.4095440700	-0.5801370100	-0.6884462200	-0.6472121300	-0.571251790	WALKING
614	1	5	-3.240569e-01	-0.3964243500	-3.240569e-01	-0.3964243500	-0.4373986200	-0.3637609000	-0.4389460800	-0.570163310	-0.578252850	-0.592526080	-0.3753447100	-0.50204088	-0.3904290300	-0.3349806700	-0.5608293200	-0.6531906700	-0.6341510500	-0.570598570	WALKING
615	1	25	-4.341379e-01	-0.6028353500	-4.341379e-01	-0.6028353500	-0.5751988000	-0.5420561500	-0.4515625500	-0.554564480	-0.705250310	-0.778460820	-0.6140082400	-0.65760637	-0.5670620900	-0.5138732600	-0.6056850800	-0.5960126100	-0.8041353700	-0.763012980	WALKING
616	1	25	-4.002913e-01	-0.5296587700	-4.002913e-01	-0.5296587700	-0.5434664400	-0.5164443600	-0.4242491900	-0.474598170	-0.668908280	-0.740039830	-0.5623176000	-0.58459596	-0.5790651000	-0.4475243500	-0.5546109200	-0.5112707600	-0.7653455400	-0.726695180	WALKING
617	1	1	-8.503553e-02	-0.1458241100	-8.503553e-02	-0.1458241100	0.0290571750	0.1652546200	-0.0949859320	-0.060599764	-0.081850123	-0.067226695	0.0371989670	-0.40281156	0.2157057600	0.0989126650	-0.0424531510	-0.2402293300	-0.0391278440	-0.173631970	WALKING
618	1	1	-2.042895e-01	-0.2696329900	-2.042895e-01	-0.2696329900	-0.1568815100	-0.0971177600	-0.1510755200	-0.166873120	-0.232975360	-0.292872230	-0.1705067400	-0.44558689	-0.0455735540	-0.1721478300	-0.1510693000	-0.3260601000	-0.3058545900	-0.325823830	WALKING
619	1	1	-2.199215e-01	-0.2112338500	-2.199215e-01	-0.2112338500	-0.1756512100	-0.0456529650	-0.1877291600	-0.193391770	-0.282151260	-0.284985640	-0.1674238400	-0.35949476	-0.0446482970	-0.0532025620	-0.1902735700	-0.3374968400	-0.3014914800	-0.313551050	WALKING
620	1	25	-4.392269e-01	-0.5546686300	-4.392269e-01	-0.5546686300	-0.5467036500	-0.5059152900	-0.4576508400	-0.582770020	-0.692623440	-0.751468160	-0.5543213100	-0.62334125	-0.5157129400	-0.4929994600	-0.6387101400	-0.6164220500	-0.7538117000	-0.765271240	WALKING
621	1	28	-1.132778e-01	-0.3823269700	-1.132778e-01	-0.3823269700	-0.2844014900	-0.3642312800	-0.3102818000	-0.463367540	-0.553465960	-0.633363370	-0.3374368800	-0.50478539	-0.3381386400	-0.3973808200	-0.5262592800	-0.5125298700	-0.6431554600	-0.645977230	WALKING
622	1	21	-4.015066e-02	-0.2133822400	-4.015066e-02	-0.2133822400	-0.0515084770	-0.0088119841	-0.1824133300	-0.336082460	-0.351713500	-0.435520010	-0.1574419700	-0.36888337	-0.0711128990	0.0693127250	-0.3488485400	-0.4426399100	-0.4740408200	-0.425899380	WALKING
623	1	21	-6.159352e-02	-0.2715743900	-6.159352e-02	-0.2715743900	-0.0889835020	-0.1140311800	-0.2134296900	-0.363020350	-0.414687480	-0.461880000	-0.1824662200	-0.43975704	-0.1563737400	-0.0661801440	-0.3675364400	-0.4712075100	-0.4839118100	-0.462044730	WALKING
624	1	21	-4.186801e-02	-0.2893901700	-4.186801e-02	-0.2893901700	-0.1060093900	-0.0959287460	-0.2704059700	-0.429315890	-0.470883800	-0.484462950	-0.2081080100	-0.45005178	-0.1541575500	-0.0313923450	-0.4632119700	-0.5038914000	-0.5208733300	-0.468592690	WALKING
625	1	7	-2.468759e-01	-0.3075178200	-2.468759e-01	-0.3075178200	-0.3565756400	-0.2470558000	-0.4975915500	-0.335353330	-0.477978260	-0.317471060	-0.3284185200	-0.40328821	-0.2894331400	-0.2009649300	-0.3807105500	-0.4181014700	-0.3963822900	-0.271010700	WALKING
626	1	7	-2.380164e-01	-0.2732177300	-2.380164e-01	-0.2732177300	-0.3448674400	-0.2206683300	-0.4758551000	-0.338835910	-0.454266430	-0.317680490	-0.2710149000	-0.38712323	-0.1951722500	-0.2592050900	-0.3604208100	-0.4382234400	-0.3991097600	-0.268923910	WALKING
627	1	14	-1.481595e-01	-0.3454627000	-1.481595e-01	-0.3454627000	-0.3130808700	-0.4293095000	-0.0882482930	-0.149915380	-0.452880460	-0.542710170	-0.3090688000	-0.46830261	-0.3848852000	-0.4916287000	-0.2200043200	-0.2472678600	-0.5225630000	-0.603409260	WALKING
628	1	25	-3.270938e-01	-0.5969407000	-3.270938e-01	-0.5969407000	-0.4874567500	-0.5471875400	-0.4004395700	-0.524625730	-0.651184190	-0.751495780	-0.5316767700	-0.70137821	-0.5521389500	-0.5430386500	-0.5781402200	-0.5695439000	-0.7563480700	-0.761982160	WALKING
629	1	5	-2.191044e-01	-0.4722777100	-2.191044e-01	-0.4722777100	-0.3635491400	-0.3531158700	-0.3745670100	-0.470215040	-0.474890850	-0.517511910	-0.3859121400	-0.60996267	-0.3393793800	-0.3747301500	-0.5113119600	-0.5326812000	-0.5701973800	-0.487337970	WALKING
630	1	16	-2.450638e-01	-0.4610205500	-2.450638e-01	-0.4610205500	-0.2807126400	-0.3392042800	-0.4793558500	-0.612902980	-0.634334620	-0.675151830	-0.4046577700	-0.57905174	-0.3000152700	-0.3968325000	-0.5961012000	-0.6948174300	-0.6701763600	-0.704965650	WALKING
631	1	16	-2.824504e-01	-0.4877042800	-2.824504e-01	-0.4877042800	-0.3615161500	-0.4355684100	-0.4576880400	-0.630853470	-0.662584110	-0.685551230	-0.4126516900	-0.61470857	-0.4210550700	-0.4576758200	-0.6145092400	-0.7090804100	-0.6852673800	-0.708078770	WALKING
